datasetID,forestRemnantID,timeSinceIsolationInYears,firstYearSurvey,matrixQuality,matrixDescription,matrixDescriptionNote,matrixMapBiomasBuffer1km,timeSinceIsolationInYearsNote
Stouffer2011,f2303,17,2007,high,secondary forest,obtained from study publication,NA,NA
Stouffer2011,f3114,24,2007,high,secondary forest,obtained from study publication,NA,NA
Stouffer2011,f3209,24,2007,high,secondary forest,obtained from study publication,NA,NA
Stouffer2011,f3304,24,2007,high,secondary forest,obtained from study publication,NA,NA
Uezu2011,C,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,G1,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,G2,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,G3,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,G4,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,G5,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,G6,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,G7,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,M1,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,M2,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,M3,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,M4,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,M5,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,M6,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,M7,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,P1,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,P2,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,P3,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,P4,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,P5,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,P6,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Uezu2011,P7,25,2003,intermediate,pasture | sugarcane,obtained from study publication,NA,"""The decade around 1978 saw deforestation shape the landscape into the currently recognizable forest patches"" (Uezu & Metzger 2016; https://doi.org/10.1371/journal.pone.0147909)."
Ulrich2016,Chawia,200,1996,high,mosaic of human settlements and small-holder cultivation plots,"obtained from study publication. The matrix category (""high quality"") was confirmed by Luc Lens.",NA,"obtained from Nature Kenya (https://naturekenya.org/2017/07/10/taita-hills-iba), section ""Biodiversity""."
Ulrich2016,Fururu,200,1996,high,mosaic of human settlements and small-holder cultivation plots,"obtained from study publication. The matrix category (""high quality"") was confirmed by Luc Lens.",NA,"obtained from Nature Kenya (https://naturekenya.org/2017/07/10/taita-hills-iba), section ""Biodiversity""."
Ulrich2016,Kichuchenyi,200,1996,high,mosaic of human settlements and small-holder cultivation plots,"obtained from study publication. The matrix category (""high quality"") was confirmed by Luc Lens.",NA,"obtained from Nature Kenya (https://naturekenya.org/2017/07/10/taita-hills-iba), section ""Biodiversity""."
Ulrich2016,Macha,200,1996,high,mosaic of human settlements and small-holder cultivation plots,"obtained from study publication. The matrix category (""high quality"") was confirmed by Luc Lens.",NA,"obtained from Nature Kenya (https://naturekenya.org/2017/07/10/taita-hills-iba), section ""Biodiversity""."
Ulrich2016,Mbololo,200,1996,high,mosaic of human settlements and small-holder cultivation plots,"obtained from study publication. The matrix category (""high quality"") was confirmed by Luc Lens.",NA,"obtained from Nature Kenya (https://naturekenya.org/2017/07/10/taita-hills-iba), section ""Biodiversity""."
Ulrich2016,Mwachora,200,1996,high,mosaic of human settlements and small-holder cultivation plots,"obtained from study publication. The matrix category (""high quality"") was confirmed by Luc Lens.",NA,"obtained from Nature Kenya (https://naturekenya.org/2017/07/10/taita-hills-iba), section ""Biodiversity""."
Ulrich2016,Ndiwenyi,200,1996,high,mosaic of human settlements and small-holder cultivation plots,"obtained from study publication. The matrix category (""high quality"") was confirmed by Luc Lens.",NA,"obtained from Nature Kenya (https://naturekenya.org/2017/07/10/taita-hills-iba), section ""Biodiversity""."
Ulrich2016,Ngangao,200,1996,high,mosaic of human settlements and small-holder cultivation plots,"obtained from study publication. The matrix category (""high quality"") was confirmed by Luc Lens.",NA,"obtained from Nature Kenya (https://naturekenya.org/2017/07/10/taita-hills-iba), section ""Biodiversity""."
Ulrich2016,Ronge,200,1996,high,mosaic of human settlements and small-holder cultivation plots,"obtained from study publication. The matrix category (""high quality"") was confirmed by Luc Lens.",NA,"obtained from Nature Kenya (https://naturekenya.org/2017/07/10/taita-hills-iba), section ""Biodiversity""."
Ulrich2016,Vuria,200,1996,high,mosaic of human settlements and small-holder cultivation plots,"obtained from study publication. The matrix category (""high quality"") was confirmed by Luc Lens.",NA,"obtained from Nature Kenya (https://naturekenya.org/2017/07/10/taita-hills-iba), section ""Biodiversity""."
Ulrich2016,Wundanyi,200,1996,high,mosaic of human settlements and small-holder cultivation plots,"obtained from study publication. The matrix category (""high quality"") was confirmed by Luc Lens.",NA,"obtained from Nature Kenya (https://naturekenya.org/2017/07/10/taita-hills-iba), section ""Biodiversity""."
Ulrich2016,Yale,200,1996,high,mosaic of human settlements and small-holder cultivation plots,"obtained from study publication. The matrix category (""high quality"") was confirmed by Luc Lens.",NA,"obtained from Nature Kenya (https://naturekenya.org/2017/07/10/taita-hills-iba), section ""Biodiversity""."
Wang2012,i1,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i10,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i11,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i12,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i13,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i14,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i15,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i16,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i17,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i18,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i19,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i2,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i20,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i21,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i22,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i23,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i24,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i25,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i26,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i27,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i28,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i29,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i3,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i30,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i31,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i32,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i33,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i34,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i35,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i36,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i37,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i38,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i39,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i4,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i40,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i41,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i42,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i5,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i6,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i7,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i8,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wang2012,i9,48,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Wethered2005,Gilboa-A,NA,1997,high,pine plantation,obtained from study publication,NA,NA
Wethered2005,Gilboa-B,NA,1997,high,pine plantation,obtained from study publication,NA,NA
Wethered2005,Gilboa-C,NA,1997,high,pine plantation,obtained from study publication,NA,NA
Wethered2005,Gilboa-D,NA,1997,high,pine plantation,obtained from study publication,NA,NA
Wethered2005,Gilboa-E,NA,1997,high,pine plantation,obtained from study publication,NA,NA
Wethered2005,Gilboa-F,NA,1997,high,pine plantation,obtained from study publication,NA,NA
Wethered2005,Gilboa-G,NA,1997,high,pine plantation,obtained from study publication,NA,NA
Wethered2005,Gilboa-H,NA,1997,high,pine plantation,obtained from study publication,NA,NA
Wethered2005,Gilboa-I,NA,1997,high,pine plantation,obtained from study publication,NA,NA
Yong2011,Jelatang,21,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Yong2011,Jerangau,21,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Yong2011,K_Laban,21,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Yong2011,Latak,21,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Yong2011,Petelot,21,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
Yong2011,Yazid,21,2007,low,hydroelectric reservoir,obtained from study publication,NA,NA
